city,date,precipitation,temp_max,temp_min,wind_speed,humidity_mean,humidity_max,humidity_min,dew_point,aqi_t+1
chandigarh,2025-06-09,0.1,41.3825,28.082499,18.832163,32.441517,45.958694,18.787273,16.124168,188.0
chandigarh,2025-06-10,1.6000001,40.7825,31.9825,21.993908,42.235485,57.07731,31.947992,20.98458,160.0
chandigarh,2025-06-11,0.0,40.182503,31.582499,17.57744,45.796383,59.433384,30.24994,21.732498,148.0
chandigarh,2025-06-12,0.5,38.6325,31.4825,17.288435,45.32962,55.77946,34.16032,21.199167,136.0
chandigarh,2025-06-13,0.0,41.482502,29.9825,15.027575,38.265697,60.03275,22.66516,18.2325,125.0
chandigarh,2025-06-14,2.1,38.182503,26.932499,16.285772,51.71422,93.4376,35.948357,21.511665,107.0
chandigarh,2025-06-15,0.6,37.3825,28.0325,18.328207,57.83514,74.48757,38.718647,21.878334,80.0
chandigarh,2025-06-16,1.7,33.432503,24.2825,12.580699,66.23083,86.75217,44.44635,21.776247,71.0
chandigarh,2025-06-17,0.0,37.682503,26.5325,10.587917,64.78405,89.60096,35.70235,22.609583,57.0
chandigarh,2025-06-18,2.2,36.5325,26.6325,11.409785,62.05002,77.77855,44.995457,22.934584,71.0
chandigarh,2025-06-19,9.3,34.0325,26.182499,13.878688,70.91956,91.19822,56.90003,24.032501,76.0
chandigarh,2025-06-20,2.6,35.0825,27.332499,14.372974,65.73484,81.97421,50.235367,23.62625,51.0
chandigarh,2025-06-21,4.2999997,35.182503,26.432499,12.399113,71.524826,90.40058,53.217922,24.167917,53.0
chandigarh,2025-06-22,6.9999995,33.982502,24.832499,14.761098,74.58059,94.183945,57.74666,24.528336,120.0
chandigarh,2025-06-23,3.2,34.732502,25.8825,15.410774,72.612625,93.14628,54.890015,24.536667,64.0
chandigarh,2025-06-24,0.5,32.8825,27.7325,20.247398,72.86595,84.511536,58.89188,24.199165,48.0
chandigarh,2025-06-25,0.2,34.232502,28.082499,15.91041,63.665558,72.57744,52.983276,23.12625,56.0
chandigarh,2025-06-26,2.8000002,33.5825,27.582499,12.96125,65.36586,77.21423,54.44018,23.709581,49.0
chandigarh,2025-06-27,48.4,33.3325,24.7325,11.165805,79.971306,97.64475,60.606033,24.71375,50.0
chandigarh,2025-06-28,44.39999,31.2825,24.432499,13.543131,89.29215,99.70137,66.398476,24.659584,48.0
chandigarh,2025-06-29,42.500004,30.182499,23.7825,12.659004,90.316284,100.0,68.85396,24.147081,56.0
chennai,2025-06-01,0.3,36.137,27.587,17.134071,64.12528,82.89605,41.333523,23.214087,67.0
chennai,2025-06-02,1.4000001,38.237,28.137,18.47698,57.583923,79.104805,33.386944,22.051582,68.0
chennai,2025-06-03,2.2999997,37.737,28.637,15.787753,62.072407,80.36661,35.496555,23.159914,56.0
chennai,2025-06-04,0.3,37.287,28.036999,15.7908325,63.894028,87.871445,34.612125,23.437002,71.0
chennai,2025-06-05,1.6,37.836998,28.387,13.78029,65.72485,87.909195,33.07183,24.078665,83.0
chennai,2025-06-06,1.0,38.037,28.587,13.874019,59.05157,80.03084,35.90903,23.122416,84.0
chennai,2025-06-07,2.3,37.987,28.786999,12.232057,60.151978,75.900635,37.940536,23.062002,74.0
chennai,2025-06-08,6.2,37.187,27.837,14.082628,64.59756,79.02144,40.985176,23.128668,49.0
chennai,2025-06-09,0.3,36.937,27.387,15.3264475,66.64469,76.61684,44.424576,23.472414,99.0
chennai,2025-06-10,7.8,35.937,25.687,16.372087,70.39446,89.001686,47.357227,23.439081,64.0
chennai,2025-06-11,2.9999998,35.887,25.536999,19.694992,72.21583,90.62148,42.164165,23.897415,59.0
chennai,2025-06-12,3.6,35.687,26.837,16.343367,69.678246,82.65781,43.290455,24.097418,57.0
chennai,2025-06-13,2.4999998,35.287,27.487,17.298738,69.271645,80.05864,45.911762,23.972414,51.0
chennai,2025-06-14,0.0,34.537,27.337,19.25327,64.52844,80.3586,47.13582,22.734915,53.0
chennai,2025-06-15,0.0,34.586998,26.786999,24.623184,57.137356,76.16327,44.616856,21.428665,56.0
chennai,2025-06-16,0.2,37.086998,27.887,18.687086,52.80365,66.356834,37.464874,21.120333,66.0
chennai,2025-06-17,0.3,37.537,28.237,20.009167,57.660686,79.482254,37.32871,22.36825,68.0
chennai,2025-06-18,0.5,37.336998,28.937,19.239801,59.352097,77.58253,37.88141,22.857834,76.0
chennai,2025-06-19,0.6,38.737,28.036999,17.682194,56.508495,76.99184,30.243145,21.89325,117.0
chennai,2025-06-20,0.5,37.836998,27.937,14.471821,59.988876,77.98652,35.41381,22.570335,103.0
chennai,2025-06-21,1.6,36.987,27.737,15.771329,63.383114,81.23432,38.970146,22.718248,101.0
chennai,2025-06-22,0.0,34.037,27.337,17.968472,62.395527,74.27329,44.14267,21.901583,72.0
chennai,2025-06-23,0.1,36.836998,27.837,23.75045,52.115585,70.87797,33.53104,20.36825,81.0
chennai,2025-06-24,0.5,35.787,28.337,21.20412,55.982883,69.17685,40.985767,21.212002,83.0
chennai,2025-06-25,0.5,35.987,28.237,18.35647,59.09262,76.805405,41.93274,22.084915,77.0
chennai,2025-06-26,0.3,37.437,28.087,16.120806,56.275806,77.9003,32.31586,21.75575,75.0
chennai,2025-06-27,0.5,37.336998,28.887,15.215058,55.77536,70.3914,37.5326,21.799498,84.0
chennai,2025-06-28,0.90000004,39.687,28.987,18.194254,51.076843,66.1976,27.153273,20.570333,65.0
chennai,2025-06-29,0.3,37.887,29.137,18.008097,55.712917,80.52722,32.47066,21.320333,75.0
chikkaballapur,2025-06-01,0.3,30.469,19.569,23.70334,70.74292,96.03342,47.83162,18.414835,29.0
chikkaballapur,2025-06-02,5.6,28.919,20.069,27.684914,76.15686,92.234085,56.46123,19.083584,26.0
chikkaballapur,2025-06-03,0.1,29.719,20.019001,16.774803,69.89837,92.809395,45.279724,18.25025,27.0
chikkaballapur,2025-06-04,0.0,30.069,19.319,17.373497,66.23249,96.93054,41.105392,17.281502,48.0
chikkaballapur,2025-06-05,0.4,30.719,19.919,15.141414,65.60444,91.65011,40.890556,17.723167,59.0
chikkaballapur,2025-06-06,0.6,30.019001,20.069,15.119999,65.08324,89.9536,44.89055,17.696083,62.0
chikkaballapur,2025-06-07,13.1,30.869001,20.019001,16.676977,71.84097,96.36492,43.756016,18.804417,35.0
chikkaballapur,2025-06-08,4.9999995,29.969,20.469,21.862406,77.47608,98.1718,48.59092,19.414833,36.0
chikkaballapur,2025-06-09,0.6,30.269001,19.869001,21.505293,76.99086,96.65207,51.281315,19.5065,37.0
chikkaballapur,2025-06-10,1.7000002,29.269001,20.369001,22.39608,81.00013,97.25544,54.31277,19.7815,38.0
chikkaballapur,2025-06-11,1.9000003,28.619001,20.819,22.16998,77.52764,96.07312,55.253113,19.298166,36.0
chikkaballapur,2025-06-12,4.3999996,28.619001,20.669,22.42427,78.80793,91.12953,57.65764,19.698166,27.0
chikkaballapur,2025-06-13,2.4,29.219,20.219,27.44749,76.41715,90.529335,54.205574,19.329418,29.0
chikkaballapur,2025-06-14,6.4,26.719,20.819,36.296227,79.443016,88.35941,64.168144,19.291916,27.0
chikkaballapur,2025-06-15,2.3,27.869001,20.319,33.26106,78.59055,93.98868,54.208878,19.077333,30.0
chikkaballapur,2025-06-16,1.0,27.469,20.819,25.750067,77.97404,94.888596,57.9853,19.133581,32.0
chikkaballapur,2025-06-17,1.1,29.819,19.719,24.430317,76.20295,94.56516,49.18423,19.123167,30.0
chikkaballapur,2025-06-18,0.0,30.119001,19.969,26.426304,70.53033,93.68731,43.969948,18.296085,27.0
chikkaballapur,2025-06-19,0.5,29.819,19.719,27.790623,73.59394,96.045235,48.264442,18.654417,31.0
chikkaballapur,2025-06-20,0.2,29.019001,19.719,26.457552,72.93923,94.25613,49.090126,18.516916,26.0
chikkaballapur,2025-06-21,3.5,29.869001,19.969,27.18,78.5755,96.36083,45.17654,18.873167,45.0
chikkaballapur,2025-06-22,1.4000001,27.119001,19.919,34.27429,74.638176,97.25646,53.55361,18.071085,28.0
chikkaballapur,2025-06-23,1.3000001,27.219,20.819,33.497414,74.65829,90.3237,55.833855,18.489834,28.0
chikkaballapur,2025-06-24,3.6000001,27.269001,20.519001,31.698402,79.50598,95.17388,58.302208,19.058582,26.0
chikkaballapur,2025-06-25,1.9000001,27.319,20.569,28.894903,77.68699,90.88583,59.59372,19.187752,24.0
chikkaballapur,2025-06-26,0.1,28.819,19.419,26.323114,75.08277,96.35268,46.054825,18.331501,24.0
chikkaballapur,2025-06-27,1.6,29.919,20.219,25.099514,73.29541,91.097275,46.35001,18.439833,27.0
chikkaballapur,2025-06-28,0.0,29.769001,19.869001,29.528778,69.40884,94.26248,42.49569,17.716917,34.0
chikkaballapur,2025-06-29,0.4,29.869001,19.219,29.822474,72.29213,93.94185,47.373077,18.129416,30.0
chittoor,2025-06-01,0.4,36.651997,25.702,18.431332,51.281574,67.783516,35.755867,19.304085,75.0
chittoor,2025-06-02,1.5,36.452,26.152,21.087673,54.39703,66.41316,37.29256,19.962414,73.0
chittoor,2025-06-03,0.1,36.351997,25.802,13.004921,49.24191,68.438484,33.700264,18.735332,79.0
chittoor,2025-06-04,0.0,37.502,25.652,14.978984,44.02289,68.62216,25.739338,16.968668,73.0
chittoor,2025-06-05,0.0,37.252,25.802,14.799459,48.559402,79.38291,30.036314,18.952002,81.0
chittoor,2025-06-06,0.4,37.851997,27.152,13.151091,45.677685,63.287983,29.031712,18.524918,84.0
chittoor,2025-06-07,4.9,37.702,27.352,18.504139,49.459763,66.035385,30.733603,19.22075,76.0
chittoor,2025-06-08,8.9,37.552,26.352,20.366266,60.15553,89.320015,32.27886,20.820753,70.0
chittoor,2025-06-09,1.0,37.702,26.202,19.134262,53.156708,71.104454,33.935844,20.002,73.0
chittoor,2025-06-10,2.8000002,34.302,26.302,19.48079,59.75502,69.17477,45.09333,20.764502,83.0
chittoor,2025-06-11,1.8000001,35.302,25.602,17.194475,63.427658,89.66077,38.874725,21.26867,86.0
chittoor,2025-06-12,9.4,35.452,25.502,24.660654,65.61725,80.64385,43.09509,21.439505,76.0
chittoor,2025-06-13,3.6,34.901997,25.252,22.034382,63.34151,75.45729,42.683407,21.256166,66.0
chittoor,2025-06-14,0.0,31.452,26.402,25.81039,61.847485,70.72246,52.77399,20.454084,65.0
chittoor,2025-06-15,0.0,32.901997,26.402,27.849438,58.738785,69.474396,42.607075,19.870752,64.0
chittoor,2025-06-16,0.5,34.502,26.252,25.772078,58.61855,70.05336,43.106075,20.385334,63.0
chittoor,2025-06-17,0.1,36.401997,25.152,22.608458,55.691483,73.146126,34.80572,20.077002,68.0
chittoor,2025-06-18,0.0,36.151997,25.902,20.7219,51.42836,70.83053,34.19616,19.202002,69.0
chittoor,2025-06-19,0.0,35.901997,25.002,21.960737,52.053905,74.03161,34.984528,19.20825,78.0
chittoor,2025-06-20,0.1,35.752,25.502,21.335884,50.924927,69.667595,35.08233,19.058252,75.0
chittoor,2025-06-21,0.8,36.651997,25.652,21.786694,53.702896,79.88061,30.675877,19.32075,74.0
chittoor,2025-06-22,0.0,33.802,26.352,25.558733,53.366306,68.59425,38.10342,18.922834,70.0
chittoor,2025-06-23,0.2,34.901997,26.652,30.06862,51.00589,62.16623,35.727203,18.756168,73.0
chittoor,2025-06-24,1.1,35.601997,26.702,23.084955,57.73653,74.794075,37.644558,20.031166,71.0
chittoor,2025-06-25,0.1,34.052,26.152,23.648603,56.44457,67.14594,41.699417,19.912416,72.0
chittoor,2025-06-26,0.0,36.502,25.502,21.815674,51.71462,71.067986,32.09653,19.029083,71.0
chittoor,2025-06-27,0.8,37.502,25.502,20.302532,50.963383,68.37979,30.97188,18.933252,72.0
chittoor,2025-06-28,0.0,37.851997,25.752,24.660654,47.667603,68.64163,27.950306,18.202002,75.0
chittoor,2025-06-29,0.2,37.052,26.102,22.087988,46.391373,63.807926,30.365883,17.966585,73.0
churu,2025-06-01,7.7999997,38.8825,25.2325,20.83184,46.689636,90.591125,25.331913,16.91792,183.0
churu,2025-06-02,1.9000001,34.682503,23.8825,21.313093,49.09039,67.84223,25.54884,16.222084,65.0
churu,2025-06-03,0.4,37.3325,22.082499,15.108211,44.517654,83.11731,25.447254,15.599167,107.0
churu,2025-06-04,0.0,38.0825,24.182499,17.103788,35.823704,50.248405,23.728693,13.663753,100.0
churu,2025-06-05,0.0,39.3325,26.082499,13.723745,36.462563,51.75286,21.928707,15.384583,145.0
churu,2025-06-06,0.0,42.2825,27.682499,15.256526,31.893333,49.809814,18.354317,14.874167,168.0
churu,2025-06-07,0.0,43.8825,27.432499,16.981165,24.662596,45.97567,12.740587,11.52625,145.0
churu,2025-06-08,0.0,44.2825,30.432499,20.896288,16.63595,23.149433,9.659105,7.2345834,134.0
churu,2025-06-09,0.0,44.2825,31.3825,22.033648,17.130257,27.698013,9.634915,7.699167,133.0
churu,2025-06-10,0.0,44.3325,31.1325,16.069473,21.381277,33.52949,12.183597,10.997083,128.0
churu,2025-06-11,0.0,45.7825,30.082499,19.649702,18.522543,24.622763,9.87357,9.134583,120.0
churu,2025-06-12,0.0,44.732502,29.5325,23.414532,24.2286,42.625656,12.39417,12.724168,144.0
churu,2025-06-13,0.0,43.732502,30.932499,18.442753,31.503403,52.65697,16.574152,16.422083,150.0
churu,2025-06-14,0.5,40.982502,31.682499,19.137648,36.311237,50.59992,24.195614,17.897083,201.0
churu,2025-06-15,0.90000004,38.8325,27.2325,18.392618,56.627316,90.47485,31.036503,21.40125,112.0
churu,2025-06-16,7.0999994,37.2825,25.2325,11.364259,71.83983,97.35283,37.86666,23.511665,75.0
churu,2025-06-17,0.8,36.5825,26.8825,10.739833,65.89786,85.97859,41.95057,23.249166,35.0
churu,2025-06-18,0.1,38.3825,26.5325,16.276815,59.313522,86.17889,37.354614,22.794998,60.0
churu,2025-06-19,4.8,37.8825,28.582499,15.027575,63.272694,80.20962,40.797775,23.674166,70.0
churu,2025-06-20,0.9000001,37.8325,26.582499,14.082628,67.036415,88.80481,40.660416,24.117918,58.0
churu,2025-06-21,0.0,38.8325,27.3825,22.73707,64.655396,85.809814,37.820816,23.93875,54.0
churu,2025-06-22,0.9,38.732502,27.332499,27.041967,57.84107,76.722015,37.678608,23.317923,49.0
churu,2025-06-23,3.6999998,38.6325,26.832499,16.459915,64.14977,92.33013,37.86905,24.269999,146.0
churu,2025-06-24,1.6,38.2825,27.5325,20.520788,67.00572,88.666954,43.584404,24.830414,69.0
churu,2025-06-25,12.099999,37.232502,26.432499,16.204998,69.71693,93.977745,45.043613,24.678335,95.0
churu,2025-06-26,7.2999997,36.0325,25.832499,13.943901,65.81084,95.641396,46.107674,23.817919,70.0
churu,2025-06-27,0.0,37.232502,28.1325,11.27553,61.552654,80.13074,42.913612,23.603333,54.0
churu,2025-06-28,0.8,37.0325,28.6325,17.34083,58.00487,65.71112,43.78137,22.970001,76.0
churu,2025-06-29,0.1,36.682503,27.7825,16.985933,61.586258,79.127655,45.86027,23.488749,51.0
delhi,2025-06-01,0.3,37.5325,24.832499,12.5032,44.462902,68.67658,24.7674,17.297083,158.0
delhi,2025-06-02,0.2,35.1325,26.832499,11.362834,43.95862,57.651936,28.808573,16.63875,143.0
delhi,2025-06-03,0.5,36.682503,25.332499,14.941083,55.152878,70.069756,28.576488,18.674166,187.0
delhi,2025-06-04,0.1,37.232502,24.1325,10.3480425,48.666637,76.25739,25.235352,17.707502,203.0
delhi,2025-06-05,0.0,38.732502,26.2825,10.210936,39.80696,62.924355,24.835905,16.855415,161.0
delhi,2025-06-06,0.0,41.732502,28.432499,11.841756,35.91524,51.19533,19.392544,17.115833,209.0
delhi,2025-06-07,0.0,42.982502,29.932499,14.081477,34.777225,51.150528,19.072817,18.028334,198.0
delhi,2025-06-08,0.0,43.8325,30.2325,16.521803,27.691877,45.850937,15.852382,14.886666,235.0
delhi,2025-06-09,0.0,43.182503,30.4825,13.920647,21.687386,28.482779,15.352639,11.815834,215.0
delhi,2025-06-10,0.0,43.3825,30.8825,10.661107,31.63343,56.38767,20.10102,16.959581,245.0
delhi,2025-06-11,0.6,43.5825,31.6325,11.431063,43.95453,63.203117,24.506428,22.305412,195.0
delhi,2025-06-12,0.0,41.182503,31.8825,12.996199,47.425205,59.672417,31.929773,23.038748,187.0
delhi,2025-06-13,0.0,43.3325,31.0325,12.647482,45.65096,65.5952,23.615345,22.122086,156.0
delhi,2025-06-14,0.3,38.732502,30.832499,16.284779,48.933853,63.41373,37.793873,22.16375,140.0
delhi,2025-06-15,21.2,32.5325,25.2325,12.081473,78.04453,95.06941,63.017403,25.359583,111.0
delhi,2025-06-16,17.6,34.0325,25.432499,10.661107,80.03898,96.49958,61.30586,25.46375,104.0
delhi,2025-06-17,4.8999996,33.2825,24.182499,7.127636,77.04889,91.9041,57.225845,24.453333,81.0
delhi,2025-06-18,0.1,32.8825,27.332499,9.499158,75.95094,88.62739,60.32424,25.184584,89.0
delhi,2025-06-19,1.8,32.0325,25.7825,11.212135,82.55425,93.662605,70.66292,25.676249,75.0
delhi,2025-06-20,1.4000001,35.2825,26.432499,6.804381,75.46757,93.69222,53.205593,25.574167,85.0
delhi,2025-06-21,3.3999999,34.8825,28.3825,7.970972,72.03413,85.42116,56.051796,25.676247,92.0
delhi,2025-06-22,0.4,36.932503,28.332499,8.65873,68.4951,88.68667,48.19042,25.447083,112.0
delhi,2025-06-23,0.6,37.0825,27.8825,7.2403865,71.40521,88.9062,47.758503,25.765833,95.0
delhi,2025-06-24,14.000001,32.3825,26.932499,11.570515,82.595314,94.27161,66.2631,26.090834,132.0
delhi,2025-06-25,19.2,34.682503,26.2325,11.53265,75.92791,94.5254,57.05293,25.799166,95.0
delhi,2025-06-26,2.1999998,33.8325,27.832499,8.281956,74.906456,85.809814,61.605206,25.857496,76.0
delhi,2025-06-27,5.0,36.682503,25.932499,8.490582,72.03753,93.39026,49.553238,25.29083,97.0
delhi,2025-06-28,13.900002,33.7825,26.2825,11.052058,78.468216,96.22518,57.873184,25.470001,83.0
delhi,2025-06-29,23.3,32.0825,25.4825,9.195868,86.58963,97.66032,71.30134,25.413752,65.0
durgapur,2025-06-01,0.0,35.579,26.879,12.810386,66.3097,86.287796,45.988583,23.497751,186.0
durgapur,2025-06-02,0.7,34.378998,26.129,16.965895,68.289925,92.29147,47.528683,23.191498,110.0
durgapur,2025-06-03,10.200001,33.279,24.779,9.901636,82.28246,97.34397,61.139652,24.36233,132.0
durgapur,2025-06-04,3.4,32.329,24.379,13.149859,82.928505,96.17785,62.036896,24.537333,106.0
durgapur,2025-06-05,0.1,33.829,25.078999,10.228373,76.22236,97.64121,54.166046,24.322748,125.0
durgapur,2025-06-06,0.0,34.878998,24.629,8.089993,70.790115,94.459366,42.941517,23.245665,118.0
durgapur,2025-06-07,0.0,34.878998,26.029,10.152064,72.30024,92.010544,49.993637,24.333166,116.0
durgapur,2025-06-08,0.0,34.979,26.479,10.7894945,71.71673,98.8271,47.238277,24.41233,111.0
durgapur,2025-06-09,0.2,35.479,26.129,11.119281,71.55815,95.9355,47.670097,24.470667,102.0
durgapur,2025-06-10,1.1,34.179,26.578999,10.210936,77.182594,92.59661,57.06996,25.39567,105.0
durgapur,2025-06-11,0.0,35.179,25.979,10.464797,72.08486,95.08002,48.46725,24.42275,82.0
durgapur,2025-06-12,0.1,35.029,26.678999,10.316686,72.31633,93.705666,52.532497,24.893583,80.0
durgapur,2025-06-13,0.1,36.479,27.129,13.558673,67.956,91.80034,44.16886,24.493584,87.0
durgapur,2025-06-14,1.3,35.579,27.129,12.906138,74.31588,92.912895,49.309795,24.958168,77.0
durgapur,2025-06-15,9.2,33.979,26.078999,15.359179,79.56349,97.0807,55.704323,24.872751,58.0
durgapur,2025-06-16,27.300003,29.279,25.479,9.693296,91.46728,97.946304,79.80553,25.522745,40.0
durgapur,2025-06-17,41.899998,29.178999,25.078999,11.196232,91.1889,98.52,80.94844,25.38108,40.0
durgapur,2025-06-18,34.199993,27.879,24.629,21.129883,92.80976,98.226974,82.53246,24.606081,29.0
durgapur,2025-06-19,36.6,30.529,24.729,18.272436,86.462074,95.634926,70.38994,24.91025,43.0
durgapur,2025-06-20,0.6,33.128998,25.678999,10.948973,79.57356,91.16662,62.396942,25.189417,79.0
durgapur,2025-06-21,29.800005,32.429,25.779,9.292255,88.147285,97.944786,71.99585,25.970667,90.0
durgapur,2025-06-22,22.300003,31.428999,24.678999,9.847496,87.89629,99.40547,71.795265,25.649836,92.0
durgapur,2025-06-23,10.299999,32.229,25.578999,12.241323,84.24771,97.64989,67.425095,25.510252,80.0
durgapur,2025-06-24,17.800003,31.779,25.129,14.288191,88.71784,98.23024,71.43216,25.53525,28.0
durgapur,2025-06-25,4.899999,31.828999,25.629,20.478907,85.44519,95.08002,70.362595,25.322748,25.0
durgapur,2025-06-26,8.700001,31.129,24.928999,11.480557,88.39744,97.947044,73.92955,25.272749,46.0
durgapur,2025-06-27,8.099999,32.179,25.279,9.422101,87.60523,99.111,67.32715,25.293581,69.0
durgapur,2025-06-28,6.3999996,31.678999,24.979,10.717182,86.37603,98.81355,67.31734,25.118582,38.0
durgapur,2025-06-29,29.300001,31.729,25.129,12.496719,88.80424,97.93872,66.52807,25.195665,43.0
gandhinagar,2025-06-01,2.6,38.1675,26.9675,19.493261,55.89133,79.34341,26.500393,20.996668,84.0
gandhinagar,2025-06-02,0.1,38.8675,27.3675,19.447498,54.58731,79.78879,27.984646,21.198748,76.0
gandhinagar,2025-06-03,0.0,38.317497,27.6175,15.124284,49.971874,75.83124,26.187695,19.827915,65.0
gandhinagar,2025-06-04,0.0,39.1675,27.167501,11.34,54.923595,82.44843,28.29111,21.634165,110.0
gandhinagar,2025-06-05,0.0,40.267498,28.0175,16.18199,46.93156,83.539955,20.590935,19.386251,126.0
gandhinagar,2025-06-06,0.0,40.817497,27.9675,17.706913,44.70815,72.95841,21.348337,19.08,110.0
gandhinagar,2025-06-07,0.0,40.567497,27.317501,17.419127,47.674747,78.58752,24.18241,20.088333,101.0
gandhinagar,2025-06-08,0.0,40.6675,28.2175,19.03665,46.43112,71.68544,28.31686,20.459166,103.0
gandhinagar,2025-06-09,0.0,40.067497,28.3675,18.595839,47.00861,71.49497,30.031857,20.532082,91.0
gandhinagar,2025-06-10,0.0,40.8675,28.0175,20.924952,44.218014,71.867905,25.62546,19.500834,82.0
gandhinagar,2025-06-11,0.0,41.6675,28.9675,21.03152,43.20178,65.55431,22.60366,19.588333,84.0
gandhinagar,2025-06-12,0.0,40.7175,29.317501,17.11515,50.05106,73.85046,30.675365,22.138334,109.0
gandhinagar,2025-06-13,10.9,37.267498,29.417501,12.69351,60.906063,77.53603,43.830418,23.97167,98.0
gandhinagar,2025-06-14,0.0,38.067497,27.317501,11.525623,57.976414,80.74912,39.622696,23.175833,68.0
gandhinagar,2025-06-15,22.699999,36.7175,27.5175,15.890034,71.9394,91.85478,47.559685,24.72167,45.0
gandhinagar,2025-06-16,8.6,32.1175,26.3675,17.564533,82.2747,92.90979,61.619045,24.58625,29.0
gandhinagar,2025-06-17,17.900002,34.017498,25.6175,15.986593,80.3395,97.36031,58.624474,25.273748,41.0
gandhinagar,2025-06-18,0.1,34.7175,28.0175,23.58,67.54397,86.07808,51.216007,23.9675,40.0
gandhinagar,2025-06-19,0.70000005,35.7175,27.6175,19.255793,68.822975,84.03407,45.88518,23.646666,67.0
gandhinagar,2025-06-20,17.5,31.3675,25.917501,15.676544,82.98856,95.36307,64.29746,24.86542,74.0
gandhinagar,2025-06-21,6.4999995,34.267498,25.417501,15.779544,75.95968,94.496994,52.197334,24.396667,54.0
gandhinagar,2025-06-22,5.5,32.267498,26.0175,14.892213,85.84252,96.50431,66.043076,25.271666,54.0
gandhinagar,2025-06-23,4.1000004,32.8675,26.1175,17.229301,81.95771,96.522125,59.600903,25.219584,76.0
gandhinagar,2025-06-24,16.8,30.7675,26.0175,12.313893,87.63334,97.37575,71.48318,25.692503,76.0
gandhinagar,2025-06-25,7.399999,32.3675,26.5175,13.979871,84.221985,96.51707,66.42751,25.644587,76.0
gandhinagar,2025-06-26,3.4999998,32.7175,25.9675,21.495495,81.085,97.65662,56.76002,24.56333,62.0
gandhinagar,2025-06-27,11.3,32.317497,25.8675,21.637466,82.052666,92.32383,67.44243,24.615417,62.0
gandhinagar,2025-06-28,6.799999,33.1175,25.667501,20.98911,80.7464,96.78323,54.332607,24.421669,42.0
gandhinagar,2025-06-29,7.9000006,32.6175,25.8675,19.987295,77.44601,87.68681,62.75059,24.205002,52.0
gaya,2025-06-01,0.0,38.589,28.889,17.137852,43.560688,58.71855,20.974178,18.332752,93.0
gaya,2025-06-02,0.90000004,36.239002,25.539,18.694021,50.316986,78.574455,35.54821,19.274418,89.0
gaya,2025-06-03,23.3,33.039,23.639,16.836496,74.10667,91.31459,53.383038,22.391085,52.0
gaya,2025-06-04,0.0,35.389,24.088999,12.638512,66.75516,95.29739,39.854095,21.92025,52.0
gaya,2025-06-05,1.7,35.089,24.939,17.389341,59.984375,82.702835,40.79712,20.89942,90.0
gaya,2025-06-06,0.0,37.239002,24.789,11.749741,49.777603,72.40571,30.803602,18.893166,78.0
gaya,2025-06-07,0.0,38.739002,26.289,10.759423,46.973522,67.062874,30.135542,19.324419,95.0
gaya,2025-06-08,0.0,39.439003,27.489,15.922624,45.429813,65.28262,30.901197,19.830667,116.0
gaya,2025-06-09,0.0,39.589,28.439,14.092978,51.547955,75.73105,33.234806,21.932749,105.0
gaya,2025-06-10,0.2,38.989002,28.689,14.0734215,52.830555,72.86149,37.06258,22.4265,66.0
gaya,2025-06-11,0.0,38.589,28.489,13.356437,53.01723,74.83227,36.84162,22.374418,78.0
gaya,2025-06-12,0.0,39.289,29.588999,12.535549,49.394825,68.95822,35.153065,21.943167,66.0
gaya,2025-06-13,0.0,39.789,29.838999,15.281989,48.019444,70.0525,33.700897,22.005669,88.0
gaya,2025-06-14,0.5,39.389,30.588999,20.037485,51.083225,62.787945,36.482693,22.822334,79.0
gaya,2025-06-15,0.1,38.189003,29.789,14.417988,58.23677,72.83082,40.755966,23.693163,64.0
gaya,2025-06-16,15.9,34.789,26.289,15.301059,78.32342,96.79784,52.485294,25.272331,54.0
gaya,2025-06-17,51.5,30.588999,25.689,11.745604,87.04096,97.947205,68.91223,25.249414,50.0
gaya,2025-06-18,60.700005,32.889,25.489,14.01806,89.33758,97.94116,65.776764,25.480669,48.0
gaya,2025-06-19,14.900001,28.489,25.489,15.435983,90.451256,97.071266,80.657875,25.063997,41.0
gaya,2025-06-20,4.7000003,33.539,25.338999,16.039202,81.31577,94.491875,62.29997,25.039001,32.0
gaya,2025-06-21,2.3,34.489002,26.289,13.584932,76.07807,91.48373,58.3725,25.328583,75.0
gaya,2025-06-22,3.0,33.839,26.489,9.178235,79.49929,93.99746,58.58339,25.384834,72.0
gaya,2025-06-23,3.8999999,33.139,25.689,12.620554,81.33954,100.0,63.335316,25.549417,40.0
gaya,2025-06-24,0.4,33.439003,26.338999,18.014393,79.74306,91.81839,62.83648,25.320251,74.0
gaya,2025-06-25,9.099999,34.989002,26.338999,20.35274,78.55761,93.42137,54.135708,25.199415,69.0
gaya,2025-06-26,4.2000003,33.589,26.639,12.864649,79.585335,90.7142,61.757317,25.39942,42.0
gaya,2025-06-27,12.5,34.189003,25.889,10.3621235,81.53528,97.077705,59.72189,25.474419,66.0
gaya,2025-06-28,19.1,32.839,24.338999,11.712455,85.99587,98.80794,63.460426,25.205666,75.0
gaya,2025-06-29,25.4,32.739002,24.889,16.74387,84.28755,97.64833,62.49896,25.103582,84.0
ghaziabad,2025-06-01,0.2,36.141502,22.741499,11.079873,55.328945,75.7616,32.40709,19.243584,109.0
ghaziabad,2025-06-02,0.0,33.891502,22.3915,11.272657,57.630615,79.51896,33.045364,18.389414,130.0
